"","birth_year","wealth2","country","democracy","mean"
"4014",1997,"Lowest quintile","Colombia","democracy",0.0341843357853743
"4015",1997,"Lowest quintile","Cote d Ivoire","dictatorship",0.120300751879699
"4016",1997,"Lowest quintile","Dominican Republic","democracy",0.0389863547758285
"4017",1997,"Lowest quintile","Egypt","dictatorship",0.061618062088429
"4018",1997,"Lowest quintile","Ethiopia","dictatorship",0.109622411693057
"4019",1997,"Lowest quintile","Gabon","dictatorship",0.0551181102362205
"4020",1997,"Lowest quintile","Ghana","democracy",0.0923317683881064
"4021",1997,"Lowest quintile","Guatemala","democracy",0.0498753117206983
"4022",1997,"Lowest quintile","Guinea","dictatorship",0.132478632478632
"4023",1997,"Lowest quintile","Haiti","dictatorship",0.0814606741573034
"4024",1997,"Lowest quintile","India","democracy",0.0939659143251958
"4025",1997,"Lowest quintile","Indonesia","dictatorship",0.0819238900634249
"4026",1997,"Lowest quintile","Jordan","dictatorship",0.0243619489559165
"4027",1997,"Lowest quintile","Kazakhstan","dictatorship",0.078125
"4028",1997,"Lowest quintile","Kenya","dictatorship",0.099290780141844
"4029",1997,"Lowest quintile","Madagascar","democracy",0.0882352941176471
"4030",1997,"Lowest quintile","Malawi","democracy",0.129568106312292
"4031",1997,"Lowest quintile","Mali","democracy",0.125594671741199
"4032",1997,"Lowest quintile","Morocco","dictatorship",0.0997375328083989
"4033",1997,"Lowest quintile","Mozambique","dictatorship",0.171171171171171
"4034",1997,"Lowest quintile","Namibia","dictatorship",0.0792682926829268
"4035",1997,"Lowest quintile","Nicaragua","democracy",0.0621572212065814
"4036",1997,"Lowest quintile","Niger","dictatorship",0.104166666666667
"4037",1997,"Lowest quintile","Nigeria","dictatorship",0.177432542927228
"4038",1997,"Lowest quintile","Pakistan","democracy",0.0938337801608579
"4039",1997,"Lowest quintile","Peru","dictatorship",0.0610328638497653
"4040",1997,"Lowest quintile","Philippines","democracy",0.0422680412371134
"4041",1997,"Lowest quintile","Rwanda","dictatorship",0.143429487179487
"4042",1997,"Lowest quintile","Senegal","dictatorship",0.113490364025696
"4043",1997,"Lowest quintile","South Africa","dictatorship",0.0857142857142857
"4044",1997,"Lowest quintile","Togo","dictatorship",0.0263157894736842
"4045",1997,"Lowest quintile","Turkey","democracy",0.0733496332518337
"4046",1997,"Lowest quintile","Uganda","dictatorship",0.116527942925089
"4047",1997,"Lowest quintile","Viet Nam","dictatorship",0.0254777070063694
"4048",1997,"Lowest quintile","Zambia","dictatorship",0.0881226053639847
"4049",1997,"Lowest quintile","Zimbabwe","dictatorship",0.037037037037037
"4050",1997,"Middle quintile","Armenia","democracy",0.0359955005624297
"4051",1997,"Middle quintile","Bangladesh","democracy",0.0779870512065921
"4052",1997,"Middle quintile","Benin","democracy",0.112847222222222
"4053",1997,"Middle quintile","Bolivia","democracy",0.085203366058906
"4054",1997,"Middle quintile","Burkina Faso","dictatorship",0.125806451612903
"4055",1997,"Middle quintile","Cambodia","dictatorship",0.110097939885174
"4056",1997,"Middle quintile","Cameroon","dictatorship",0.0921125206839493
"4057",1997,"Middle quintile","Chad","dictatorship",0.126984126984127
"4058",1997,"Middle quintile","Colombia","democracy",0.0233867475097445
"4059",1997,"Middle quintile","Cote d Ivoire","dictatorship",0.0841121495327103
"4060",1997,"Middle quintile","Dominican Republic","democracy",0.0266282835552357
"4061",1997,"Middle quintile","Egypt","dictatorship",0.0500107319167203
"4062",1997,"Middle quintile","Ethiopia","dictatorship",0.0994644223412395
"4063",1997,"Middle quintile","Gabon","dictatorship",0.0588235294117647
"4064",1997,"Middle quintile","Ghana","democracy",0.0741463414634146
"4065",1997,"Middle quintile","Guatemala","democracy",0.0592823712948518
"4066",1997,"Middle quintile","Guinea","dictatorship",0.119887165021157
"4067",1997,"Middle quintile","Haiti","dictatorship",0.0829748002458513
"4068",1997,"Middle quintile","India","democracy",0.0696811924969688
"4069",1997,"Middle quintile","Indonesia","dictatorship",0.0490378646803228
"4070",1997,"Middle quintile","Jordan","dictatorship",0.0275319567354966
"4071",1997,"Middle quintile","Kazakhstan","dictatorship",0.0426829268292683
"4072",1997,"Middle quintile","Kenya","dictatorship",0.0782537067545305
"4073",1997,"Middle quintile","Madagascar","democracy",0.0764367816091954
"4074",1997,"Middle quintile","Malawi","democracy",0.122217275155833
"4075",1997,"Middle quintile","Mali","democracy",0.15216049382716
"4076",1997,"Middle quintile","Morocco","dictatorship",0.0615006150061501
"4077",1997,"Middle quintile","Mozambique","dictatorship",0.153722978382706
"4078",1997,"Middle quintile","Namibia","dictatorship",0.0599400599400599
"4079",1997,"Middle quintile","Nicaragua","democracy",0.0385462555066079
"4080",1997,"Middle quintile","Niger","dictatorship",0.152100840336134
"4081",1997,"Middle quintile","Nigeria","dictatorship",0.143326039387309
"4082",1997,"Middle quintile","Pakistan","democracy",0.0769980506822612
"4083",1997,"Middle quintile","Peru","dictatorship",0.0325855962219599
"4084",1997,"Middle quintile","Philippines","democracy",0.0253378378378378
"4085",1997,"Middle quintile","Rwanda","dictatorship",0.138086956521739
"4086",1997,"Middle quintile","Senegal","dictatorship",0.0780172413793103
"4087",1997,"Middle quintile","South Africa","dictatorship",0.048
"4088",1997,"Middle quintile","Togo","dictatorship",0.120481927710843
"4089",1997,"Middle quintile","Turkey","democracy",0.0385462555066079
"4090",1997,"Middle quintile","Uganda","dictatorship",0.110756608933455
"4091",1997,"Middle quintile","Viet Nam","dictatorship",0.01875
"4092",1997,"Middle quintile","Zambia","dictatorship",0.107620320855615
"4093",1997,"Middle quintile","Zimbabwe","dictatorship",0.0495750708215297
"4094",1998,"Highest quintile","Armenia","democracy",0.0230414746543779
"4095",1998,"Highest quintile","Bangladesh","democracy",0.0534979423868313
"4096",1998,"Highest quintile","Benin","democracy",0.0661764705882353
"4097",1998,"Highest quintile","Bolivia","democracy",0.0309734513274336
"4098",1998,"Highest quintile","Burkina Faso","dictatorship",0.0731707317073171
"4099",1998,"Highest quintile","Cambodia","dictatorship",0.0367231638418079
"4100",1998,"Highest quintile","Cameroon","dictatorship",0.0704545454545455
"4101",1998,"Highest quintile","Chad","dictatorship",0.123873873873874
"4102",1998,"Highest quintile","Colombia","democracy",0.0191815856777494
"4103",1998,"Highest quintile","Cote d Ivoire","dictatorship",0.0759493670886076
"4104",1998,"Highest quintile","Dominican Republic","democracy",0.0210280373831776
"4105",1998,"Highest quintile","Egypt","dictatorship",0.0254916241806264
"4106",1998,"Highest quintile","Ethiopia","dictatorship",0.0469973890339426
"4107",1998,"Highest quintile","Gabon","dictatorship",0.0465116279069767
"4108",1998,"Highest quintile","Ghana","democracy",0.075187969924812
"4109",1998,"Highest quintile","Guatemala","democracy",0
"4110",1998,"Highest quintile","Guinea","dictatorship",0.0574712643678161
"4111",1998,"Highest quintile","Haiti","dictatorship",0.0750853242320819
"4112",1998,"Highest quintile","India","democracy",0.0350237139730026
"4113",1998,"Highest quintile","Indonesia","dictatorship",0.0230991337824832
"4114",1998,"Highest quintile","Jordan","dictatorship",0.0140350877192982
"4115",1998,"Highest quintile","Kazakhstan","dictatorship",0.0357142857142857
"4116",1998,"Highest quintile","Kenya","democracy",0.0523809523809524
"4117",1998,"Highest quintile","Madagascar","democracy",0.0403337969401947
"4118",1998,"Highest quintile","Malawi","democracy",0.0813204508856683
"4119",1998,"Highest quintile","Mali","democracy",0.086848635235732
"4120",1998,"Highest quintile","Morocco","dictatorship",0.0136986301369863
"4121",1998,"Highest quintile","Mozambique","dictatorship",0.0606060606060606
"4122",1998,"Highest quintile","Namibia","dictatorship",0.0115830115830116
"4123",1998,"Highest quintile","Nicaragua","democracy",0.013986013986014
"4124",1998,"Highest quintile","Niger","dictatorship",0.094488188976378
"4125",1998,"Highest quintile","Nigeria","dictatorship",0.0661870503597122
"4126",1998,"Highest quintile","Pakistan","democracy",0.0467289719626168
"4127",1998,"Highest quintile","Peru","dictatorship",0.0124223602484472
"4128",1998,"Highest quintile","Philippines","democracy",0.0221130221130221
"4129",1998,"Highest quintile","Rwanda","dictatorship",0.088
"4130",1998,"Highest quintile","Senegal","dictatorship",0.056047197640118
"4131",1998,"Highest quintile","Turkey","democracy",0.0168067226890756
"4132",1998,"Highest quintile","Uganda","dictatorship",0.0662420382165605
"4133",1998,"Highest quintile","Viet Nam","dictatorship",0
"4134",1998,"Highest quintile","Zambia","dictatorship",0.0584192439862543
"4135",1998,"Highest quintile","Zimbabwe","dictatorship",0.0564516129032258
"4136",1998,"Lowest quintile","Armenia","democracy",0.0553846153846154
"4137",1998,"Lowest quintile","Bangladesh","democracy",0.0930053804765565
"4138",1998,"Lowest quintile","Benin","democracy",0.107648725212465
"4139",1998,"Lowest quintile","Bolivia","democracy",0.0951456310679612
"4140",1998,"Lowest quintile","Burkina Faso","dictatorship",0.117583603020496
"4141",1998,"Lowest quintile","Cambodia","dictatorship",0.13426265590609
"4142",1998,"Lowest quintile","Cameroon","dictatorship",0.132147395171537
"4143",1998,"Lowest quintile","Chad","dictatorship",0.136929460580913
"4144",1998,"Lowest quintile","Colombia","democracy",0.0325644504748982
"4145",1998,"Lowest quintile","Cote d Ivoire","dictatorship",0.123222748815166
"4146",1998,"Lowest quintile","Dominican Republic","democracy",0.0368455074337427
"4147",1998,"Lowest quintile","Egypt","dictatorship",0.0693916349809886
"4148",1998,"Lowest quintile","Ethiopia","dictatorship",0.0615384615384615
"4149",1998,"Lowest quintile","Gabon","dictatorship",0.0600706713780919
"4150",1998,"Lowest quintile","Ghana","democracy",0.0646900269541779
"4151",1998,"Lowest quintile","Guatemala","democracy",0.0769230769230769
"4152",1998,"Lowest quintile","Guinea","dictatorship",0.140939597315436
"4153",1998,"Lowest quintile","Haiti","dictatorship",0.100671140939597
"4154",1998,"Lowest quintile","India","democracy",0.0952023988005997
"4155",1998,"Lowest quintile","Indonesia","dictatorship",0.0673352435530086
"4156",1998,"Lowest quintile","Jordan","dictatorship",0.0379346680716544
"4157",1998,"Lowest quintile","Kazakhstan","dictatorship",0.0377358490566038
"4158",1998,"Lowest quintile","Kenya","democracy",0.085
"4159",1998,"Lowest quintile","Madagascar","democracy",0.0735826296743064
"4160",1998,"Lowest quintile","Malawi","democracy",0.126606683804627
"4161",1998,"Lowest quintile","Mali","democracy",0.154815481548155
"4162",1998,"Lowest quintile","Morocco","dictatorship",0.0673854447439353
"4163",1998,"Lowest quintile","Mozambique","dictatorship",0.163636363636364
"4164",1998,"Lowest quintile","Namibia","dictatorship",0.0521739130434783
"4165",1998,"Lowest quintile","Nicaragua","democracy",0.0349075975359343
"4166",1998,"Lowest quintile","Niger","dictatorship",0.117359413202934
"4167",1998,"Lowest quintile","Nigeria","dictatorship",0.130189646335213
"4168",1998,"Lowest quintile","Pakistan","democracy",0.0994263862332696
"4169",1998,"Lowest quintile","Peru","dictatorship",0.0388732394366197
"4170",1998,"Lowest quintile","Philippines","democracy",0.0420499342969777
"4171",1998,"Lowest quintile","Rwanda","dictatorship",0.164835164835165
"4172",1998,"Lowest quintile","Senegal","dictatorship",0.109859154929577
"4173",1998,"Lowest quintile","Turkey","democracy",0.0545454545454545
"4174",1998,"Lowest quintile","Uganda","dictatorship",0.120890774125133
"4175",1998,"Lowest quintile","Viet Nam","dictatorship",0.0437956204379562
"4176",1998,"Lowest quintile","Zambia","dictatorship",0.0844529750479846
"4177",1998,"Lowest quintile","Zimbabwe","dictatorship",0.0412186379928315
"4178",1998,"Middle quintile","Armenia","democracy",0.0361930294906166
"4179",1998,"Middle quintile","Bangladesh","democracy",0.0695906432748538
"4180",1998,"Middle quintile","Benin","democracy",0.111317944899479
"4181",1998,"Middle quintile","Bolivia","democracy",0.065915727993325
"4182",1998,"Middle quintile","Burkina Faso","dictatorship",0.109677419354839
"4183",1998,"Middle quintile","Cambodia","dictatorship",0.107790463398254
"4184",1998,"Middle quintile","Cameroon","dictatorship",0.0821375556655121
"4185",1998,"Middle quintile","Chad","dictatorship",0.145588235294118
"4186",1998,"Middle quintile","Colombia","democracy",0.0220112214069918
"4187",1998,"Middle quintile","Cote d Ivoire","dictatorship",0.108433734939759
"4188",1998,"Middle quintile","Dominican Republic","democracy",0.0258814703675919
"4189",1998,"Middle quintile","Egypt","dictatorship",0.0380673499267936
"4190",1998,"Middle quintile","Ethiopia","dictatorship",0.0731922398589065
"4191",1998,"Middle quintile","Gabon","dictatorship",0.0854368932038835
"4192",1998,"Middle quintile","Ghana","democracy",0.0580736543909348
"4193",1998,"Middle quintile","Guatemala","democracy",0.0909090909090909
"4194",1998,"Middle quintile","Guinea","dictatorship",0.112781954887218
"4195",1998,"Middle quintile","Haiti","dictatorship",0.0865939704939064
"4196",1998,"Middle quintile","India","democracy",0.0640601846574718
"4197",1998,"Middle quintile","Indonesia","dictatorship",0.0485524728588661
"4198",1998,"Middle quintile","Jordan","dictatorship",0.0277918140474987
"4199",1998,"Middle quintile","Kazakhstan","dictatorship",0.051948051948052
"4200",1998,"Middle quintile","Kenya","democracy",0.0746965452847806
"4201",1998,"Middle quintile","Madagascar","democracy",0.066971951917573
"4202",1998,"Middle quintile","Malawi","democracy",0.125107480653482
"4203",1998,"Middle quintile","Mali","democracy",0.149790794979079
"4204",1998,"Middle quintile","Morocco","dictatorship",0.0317880794701987
"4205",1998,"Middle quintile","Mozambique","dictatorship",0.143984220907298
"4206",1998,"Middle quintile","Namibia","dictatorship",0.0519247985675918
"4207",1998,"Middle quintile","Nicaragua","democracy",0.0372960372960373
"4208",1998,"Middle quintile","Niger","dictatorship",0.120917917034422
"4209",1998,"Middle quintile","Nigeria","dictatorship",0.121002814018931
"4210",1998,"Middle quintile","Pakistan","democracy",0.0788253477588872
"4211",1998,"Middle quintile","Peru","dictatorship",0.033357159876102
"4212",1998,"Middle quintile","Philippines","democracy",0.0223243598161523
"4213",1998,"Middle quintile","Rwanda","dictatorship",0.142036753445636
"4214",1998,"Middle quintile","Senegal","dictatorship",0.0920608108108108
"4215",1998,"Middle quintile","Turkey","democracy",0.0384615384615385
"4216",1998,"Middle quintile","Uganda","dictatorship",0.0969723562966213
"4217",1998,"Middle quintile","Viet Nam","dictatorship",0.0355871886120996
"4218",1998,"Middle quintile","Zambia","dictatorship",0.115513767629281
"4219",1998,"Middle quintile","Zimbabwe","dictatorship",0.054783950617284
"4220",1999,"Highest quintile","Armenia","democracy",0.00609756097560976
"4221",1999,"Highest quintile","Bangladesh","democracy",0.0613154960981048
"4222",1999,"Highest quintile","Benin","democracy",0.0596745027124774
"4223",1999,"Highest quintile","Bolivia","democracy",0.0138339920948617
"4224",1999,"Highest quintile","Burkina Faso","dictatorship",0.0807453416149068
"4225",1999,"Highest quintile","Cambodia","dictatorship",0.0420875420875421
"4226",1999,"Highest quintile","Cameroon","dictatorship",0.0567010309278351
"4227",1999,"Highest quintile","Chad","dictatorship",0.0939393939393939
"4228",1999,"Highest quintile","Colombia","democracy",0.00770416024653313
"4229",1999,"Highest quintile","Cote d Ivoire","dictatorship",0.0736842105263158
"4230",1999,"Highest quintile","Dominican Republic","democracy",0.0255102040816327
"4231",1999,"Highest quintile","Egypt","dictatorship",0.01953125
"4232",1999,"Highest quintile","Ethiopia","dictatorship",0.05
"4233",1999,"Highest quintile","Gabon","dictatorship",0.0581395348837209
"4234",1999,"Highest quintile","Ghana","democracy",0.0641025641025641
"4235",1999,"Highest quintile","Haiti","dictatorship",0.055
"4236",1999,"Highest quintile","India","democracy",0.0393592677345538
"4237",1999,"Highest quintile","Indonesia","democracy",0.0176252319109462
"4238",1999,"Highest quintile","Jordan","dictatorship",0.0223048327137546
"4239",1999,"Highest quintile","Kenya","democracy",0.0827250608272506
"4240",1999,"Highest quintile","Madagascar","democracy",0.0323529411764706
"4241",1999,"Highest quintile","Malawi","democracy",0.0845213849287169
"4242",1999,"Highest quintile","Mali","democracy",0.0805626598465473
"4243",1999,"Highest quintile","Morocco","dictatorship",0.0180722891566265
"4244",1999,"Highest quintile","Mozambique","dictatorship",0.0631578947368421
"4245",1999,"Highest quintile","Namibia","dictatorship",0.0224719101123595
"4246",1999,"Highest quintile","Nicaragua","democracy",0.0289017341040462
"4247",1999,"Highest quintile","Niger","dictatorship",0.10337552742616
"4248",1999,"Highest quintile","Nigeria","democracy",0.0862068965517241
"4249",1999,"Highest quintile","Pakistan","dictatorship",0.0793650793650794
"4250",1999,"Highest quintile","Peru","dictatorship",0.0123022847100176
"4251",1999,"Highest quintile","Philippines","democracy",0.0115942028985507
"4252",1999,"Highest quintile","Rwanda","dictatorship",0.0619554695062924
"4253",1999,"Highest quintile","Senegal","dictatorship",0.0640243902439024
"4254",1999,"Highest quintile","Turkey","democracy",0.0087719298245614
"4255",1999,"Highest quintile","Uganda","dictatorship",0.0700389105058366
"4256",1999,"Highest quintile","Viet Nam","dictatorship",0.0103092783505155
"4257",1999,"Highest quintile","Zambia","dictatorship",0.0744336569579288
"4258",1999,"Highest quintile","Zimbabwe","dictatorship",0.0404040404040404
"4259",1999,"Lowest quintile","Armenia","democracy",0.0344827586206897
"4260",1999,"Lowest quintile","Bangladesh","democracy",0.0825335892514395
"4261",1999,"Lowest quintile","Benin","democracy",0.0998980632008155
"4262",1999,"Lowest quintile","Bolivia","democracy",0.0899563318777293
"4263",1999,"Lowest quintile","Burkina Faso","dictatorship",0.131278538812785
"4264",1999,"Lowest quintile","Cambodia","dictatorship",0.142580019398642
"4265",1999,"Lowest quintile","Cameroon","dictatorship",0.109375
"4266",1999,"Lowest quintile","Chad","dictatorship",0.09
"4267",1999,"Lowest quintile","Colombia","democracy",0.029226618705036
"4268",1999,"Lowest quintile","Cote d Ivoire","dictatorship",0.132075471698113
"4269",1999,"Lowest quintile","Dominican Republic","democracy",0.0479896238651102
"4270",1999,"Lowest quintile","Egypt","dictatorship",0.0649702219815918
"4271",1999,"Lowest quintile","Ethiopia","dictatorship",0.069828722002635
"4272",1999,"Lowest quintile","Gabon","dictatorship",0.0528455284552846
"4273",1999,"Lowest quintile","Ghana","democracy",0.102974828375286
"4274",1999,"Lowest quintile","Haiti","dictatorship",0.0922131147540984
"4275",1999,"Lowest quintile","India","democracy",0.0938864628820961
"4276",1999,"Lowest quintile","Indonesia","democracy",0.0632911392405063
"4277",1999,"Lowest quintile","Jordan","dictatorship",0.0300578034682081
"4278",1999,"Lowest quintile","Kenya","democracy",0.116322701688555
"4279",1999,"Lowest quintile","Madagascar","democracy",0.072972972972973
"4280",1999,"Lowest quintile","Malawi","democracy",0.121052631578947
"4281",1999,"Lowest quintile","Mali","democracy",0.142126789366053
"4282",1999,"Lowest quintile","Morocco","dictatorship",0.0364145658263305
"4283",1999,"Lowest quintile","Mozambique","dictatorship",0.113333333333333
"4284",1999,"Lowest quintile","Namibia","dictatorship",0.053072625698324
"4285",1999,"Lowest quintile","Nicaragua","democracy",0.0385395537525355
"4286",1999,"Lowest quintile","Niger","dictatorship",0.116279069767442
"4287",1999,"Lowest quintile","Nigeria","democracy",0.158527954706299
"4288",1999,"Lowest quintile","Pakistan","dictatorship",0.100790513833992
"4289",1999,"Lowest quintile","Peru","dictatorship",0.0414035087719298
"4290",1999,"Lowest quintile","Philippines","democracy",0.0407407407407407
"4291",1999,"Lowest quintile","Rwanda","dictatorship",0.121072088724584
"4292",1999,"Lowest quintile","Senegal","dictatorship",0.142142142142142
"4293",1999,"Lowest quintile","Turkey","democracy",0.03515625
"4294",1999,"Lowest quintile","Uganda","dictatorship",0.116129032258065
"4295",1999,"Lowest quintile","Viet Nam","dictatorship",0.0396825396825397
"4296",1999,"Lowest quintile","Zambia","dictatorship",0.134328358208955
"4297",1999,"Lowest quintile","Zimbabwe","dictatorship",0.0706150341685649
"4298",1999,"Middle quintile","Armenia","democracy",0.0199386503067485
"4299",1999,"Middle quintile","Bangladesh","democracy",0.0595194085027726
"4300",1999,"Middle quintile","Benin","democracy",0.10663149962321
"4301",1999,"Middle quintile","Bolivia","democracy",0.0584707646176912
"4302",1999,"Middle quintile","Burkina Faso","dictatorship",0.109583952451709
"4303",1999,"Middle quintile","Cambodia","dictatorship",0.1101243339254
"4304",1999,"Middle quintile","Cameroon","dictatorship",0.0955307262569832
"4305",1999,"Middle quintile","Chad","dictatorship",0.110629067245119
"4306",1999,"Middle quintile","Colombia","democracy",0.0193437806072478
"4307",1999,"Middle quintile","Cote d Ivoire","dictatorship",0.102173913043478
"4308",1999,"Middle quintile","Dominican Republic","democracy",0.0298013245033113
"4309",1999,"Middle quintile","Egypt","dictatorship",0.0439223697650664
"4310",1999,"Middle quintile","Ethiopia","dictatorship",0.0601503759398496
"4311",1999,"Middle quintile","Gabon","dictatorship",0.0501138952164009
"4312",1999,"Middle quintile","Ghana","democracy",0.0595065312046444
"4313",1999,"Middle quintile","Haiti","dictatorship",0.0787766450417053
"4314",1999,"Middle quintile","India","democracy",0.0716666666666667
"4315",1999,"Middle quintile","Indonesia","democracy",0.0396736072031514
"4316",1999,"Middle quintile","Jordan","dictatorship",0.0224146714212939
"4317",1999,"Middle quintile","Kenya","democracy",0.0658682634730539
"4318",1999,"Middle quintile","Madagascar","democracy",0.0629965947786606
"4319",1999,"Middle quintile","Malawi","democracy",0.114831284331677
"4320",1999,"Middle quintile","Mali","democracy",0.134469120778826
"4321",1999,"Middle quintile","Morocco","dictatorship",0.0426997245179063
"4322",1999,"Middle quintile","Mozambique","dictatorship",0.120313862249346
"4323",1999,"Middle quintile","Namibia","dictatorship",0.039289055191768
"4324",1999,"Middle quintile","Nicaragua","democracy",0.0325581395348837
"4325",1999,"Middle quintile","Niger","dictatorship",0.12410986775178
"4326",1999,"Middle quintile","Nigeria","democracy",0.126222222222222
"4327",1999,"Middle quintile","Pakistan","dictatorship",0.0677837014470678
"4328",1999,"Middle quintile","Peru","dictatorship",0.0246913580246914
"4329",1999,"Middle quintile","Philippines","democracy",0.0205980066445183
"4330",1999,"Middle quintile","Rwanda","dictatorship",0.120087336244541
"4331",1999,"Middle quintile","Senegal","dictatorship",0.0914187149633463
"4332",1999,"Middle quintile","Turkey","democracy",0.0260707635009311
"4333",1999,"Middle quintile","Uganda","dictatorship",0.0875
"4334",1999,"Middle quintile","Viet Nam","dictatorship",0.0126050420168067
"4335",1999,"Middle quintile","Zambia","dictatorship",0.116666666666667
"4336",1999,"Middle quintile","Zimbabwe","dictatorship",0.0460959548447789
"4337",2000,"Highest quintile","Armenia","democracy",0.0126582278481013
"4338",2000,"Highest quintile","Bangladesh","democracy",0.0482180293501048
"4339",2000,"Highest quintile","Benin","democracy",0.0710659898477157
"4340",2000,"Highest quintile","Bolivia","democracy",0.0338266384778013
"4341",2000,"Highest quintile","Burkina Faso","dictatorship",0.0724815724815725
"4342",2000,"Highest quintile","Cambodia","dictatorship",0.0377049180327869
"4343",2000,"Highest quintile","Cameroon","dictatorship",0.0560747663551402
"4344",2000,"Highest quintile","Chad","dictatorship",0.0837209302325581
"4345",2000,"Highest quintile","Colombia","democracy",0.0144665461121157
"4346",2000,"Highest quintile","Cote d Ivoire","dictatorship",0.0675675675675676
"4347",2000,"Highest quintile","Dominican Republic","democracy",0.0346420323325635
"4348",2000,"Highest quintile","Egypt","dictatorship",0.0280082987551867
"4349",2000,"Highest quintile","Ethiopia","dictatorship",0.0558035714285714
"4350",2000,"Highest quintile","Ghana","democracy",0.0552486187845304
"4351",2000,"Highest quintile","Haiti","dictatorship",0.0508474576271186
"4352",2000,"Highest quintile","India","democracy",0.0292193632795464
"4353",2000,"Highest quintile","Indonesia","democracy",0.0223463687150838
"4354",2000,"Highest quintile","Jordan","dictatorship",0.0244755244755245
"4355",2000,"Highest quintile","Kenya","democracy",0.0511247443762781
"4356",2000,"Highest quintile","Madagascar","democracy",0.0349397590361446
"4357",2000,"Highest quintile","Malawi","democracy",0.085480093676815
"4358",2000,"Highest quintile","Mali","democracy",0.107394366197183
"4359",2000,"Highest quintile","Morocco","dictatorship",0.0154639175257732
"4360",2000,"Highest quintile","Mozambique","dictatorship",0.076530612244898
"4361",2000,"Highest quintile","Namibia","dictatorship",0.0454545454545455
"4362",2000,"Highest quintile","Nicaragua","democracy",0
"4363",2000,"Highest quintile","Niger","democracy",0.0846286701208981
"4364",2000,"Highest quintile","Nigeria","democracy",0.0790067720090293
"4365",2000,"Highest quintile","Pakistan","dictatorship",0.0395480225988701
"4366",2000,"Highest quintile","Peru","dictatorship",0.0151515151515152
"4367",2000,"Highest quintile","Philippines","democracy",0.0103092783505155
"4368",2000,"Highest quintile","Rwanda","dictatorship",0.0649202733485194
"4369",2000,"Highest quintile","Senegal","democracy",0.0659630606860158
"4370",2000,"Highest quintile","Turkey","democracy",0.00675675675675676
"4371",2000,"Highest quintile","Uganda","dictatorship",0.0754352030947776
"4372",2000,"Highest quintile","Viet Nam","dictatorship",0.0102040816326531
"4373",2000,"Highest quintile","Zambia","dictatorship",0.0679611650485437
"4374",2000,"Highest quintile","Zimbabwe","dictatorship",0.0592334494773519
"4375",2000,"Lowest quintile","Armenia","democracy",0.0330578512396694
"4376",2000,"Lowest quintile","Bangladesh","democracy",0.0788224121557455
"4377",2000,"Lowest quintile","Benin","democracy",0.0951086956521739
"4378",2000,"Lowest quintile","Bolivia","democracy",0.0807726075504829
"4379",2000,"Lowest quintile","Burkina Faso","dictatorship",0.0940092165898617
"4380",2000,"Lowest quintile","Cambodia","dictatorship",0.114851485148515
"4381",2000,"Lowest quintile","Cameroon","dictatorship",0.116898148148148
"4382",2000,"Lowest quintile","Chad","dictatorship",0.134615384615385
"4383",2000,"Lowest quintile","Colombia","democracy",0.02767134951043
"4384",2000,"Lowest quintile","Cote d Ivoire","dictatorship",0.0841584158415842
"4385",2000,"Lowest quintile","Dominican Republic","democracy",0.0332943925233645
"4386",2000,"Lowest quintile","Egypt","dictatorship",0.0457142857142857
"4387",2000,"Lowest quintile","Ethiopia","dictatorship",0.0769230769230769
"4388",2000,"Lowest quintile","Ghana","democracy",0.0889370932754881
"4389",2000,"Lowest quintile","Haiti","dictatorship",0.0480769230769231
"4390",2000,"Lowest quintile","India","democracy",0.0801526717557252
"4391",2000,"Lowest quintile","Indonesia","democracy",0.0688128772635815
"4392",2000,"Lowest quintile","Jordan","dictatorship",0.0375634517766497
"4393",2000,"Lowest quintile","Kenya","democracy",0.110473457675753
"4394",2000,"Lowest quintile","Madagascar","democracy",0.0767097966728281
"4395",2000,"Lowest quintile","Malawi","democracy",0.124803767660911
"4396",2000,"Lowest quintile","Mali","democracy",0.145394006659267
"4397",2000,"Lowest quintile","Morocco","dictatorship",0.0549450549450549
"4398",2000,"Lowest quintile","Mozambique","dictatorship",0.126272912423625
"4399",2000,"Lowest quintile","Namibia","dictatorship",0.0753138075313808
"4400",2000,"Lowest quintile","Nicaragua","democracy",0.0326086956521739
"4401",2000,"Lowest quintile","Niger","democracy",0.115308151093439
"4402",2000,"Lowest quintile","Nigeria","democracy",0.144697720515362
"4403",2000,"Lowest quintile","Pakistan","dictatorship",0.103053435114504
"4404",2000,"Lowest quintile","Peru","dictatorship",0.0508474576271186
"4405",2000,"Lowest quintile","Philippines","democracy",0.0456521739130435
"4406",2000,"Lowest quintile","Rwanda","dictatorship",0.11530612244898
"4407",2000,"Lowest quintile","Senegal","democracy",0.111952861952862
"4408",2000,"Lowest quintile","Turkey","democracy",0.0700389105058366
"4409",2000,"Lowest quintile","Uganda","dictatorship",0.125295508274232
"4410",2000,"Lowest quintile","Viet Nam","dictatorship",0.0431034482758621
"4411",2000,"Lowest quintile","Zambia","dictatorship",0.112291350531108
"4412",2000,"Lowest quintile","Zimbabwe","dictatorship",0.0544354838709677
"4413",2000,"Middle quintile","Armenia","democracy",0.0375722543352601
"4414",2000,"Middle quintile","Bangladesh","democracy",0.0661345496009122
"4415",2000,"Middle quintile","Benin","democracy",0.0968329086275937
"4416",2000,"Middle quintile","Bolivia","democracy",0.0635276532137519
